idx,date,open,high,low,close,volume,transaction_value,listed_stock_amount,market_capitalization,foreigner_limit_buy_quantity,foreigner_available_buy_quantity,foreigner_holding_quantity,foreigner_holding_rate,agency_net_buy_quantity,agency_accumulate_net_buy_quantity,advance_decline_line,advance_decline_ratio,deposit,turnover_ratio,transaction_completion_rate
7707,19920618,46839,46839,46606,46606,3608,168000000,2714000,126488000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7706,19920619,46140,47072,46140,46140,1248,58000000,2714000,125223000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7705,19920620,46140,46140,44975,45441,2270,103000000,2714000,123326000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7704,19920622,45674,45674,44043,44043,716,32000000,2714000,119532000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7703,19920623,44043,45907,44043,44276,1360,60000000,2714000,120165000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7702,19920624,44276,44276,43344,43344,2338,102000000,2714000,117635000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7701,19920625,43344,43344,41946,43344,6930,297000000,2714000,117635000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7700,19920626,43344,44043,42878,44043,2257,99000000,2714000,119532000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7699,19920627,44276,44276,43810,44276,1574,70000000,2714000,120165000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7698,19920629,42412,44742,42412,43810,1454,64000000,2714000,118900000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7697,19920630,43577,43577,43577,43577,1411,62000000,2714000,118267000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7696,19920701,43577,45208,43344,44742,8290,366000000,2714000,121429000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7695,19920702,43577,45208,43577,43577,2476,110000000,2714000,118267000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7694,19920703,43111,44276,43111,43577,738,32000000,2714000,118267000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7693,19920704,43577,43810,43577,43810,287,13000000,2714000,118900000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7692,19920706,43111,43111,43111,43111,107,5000000,2714000,117003000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7691,19920707,42412,43111,42412,43111,2789,118000000,2714000,117003000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7690,19920708,42412,43111,42412,43111,188,8000000,2714000,117003000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7689,19920709,43111,43111,41480,42412,549,23000000,2714000,115106000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7688,19920710,41946,41946,41946,41946,351,15000000,2714000,113841000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7687,19920711,41946,42645,41946,42645,901,38000000,2714000,115738000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7686,19920713,42179,42179,42179,42179,0,0,2714000,114473000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7685,19920714,40547,42412,40547,42179,523,22000000,2714000,114473000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7684,19920715,41247,41247,41247,41247,214,9000000,2714000,111944000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7683,19920716,41247,41247,39615,41247,180,7000000,2714000,111944000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7682,19920718,40314,40314,40314,40314,0,0,2714000,109412000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7681,19920720,41247,41247,38450,38450,3244,125000000,2714000,104353000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7680,19920721,39615,39615,38450,39615,9633,374000000,2714000,107515000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7679,19920722,40081,40547,39615,40547,5651,227000000,2714000,110044000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7678,19920723,41013,41480,40547,40780,11054,454000000,2714000,110676000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7677,19920724,40780,40780,39615,39848,403,16000000,2714000,108147000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7676,19920725,39848,39848,39848,39848,974,39000000,2714000,108147000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7675,19920727,38450,40547,38450,40547,3501,139000000,2714000,110044000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7674,19920728,40547,41247,39615,41247,2763,112000000,2714000,111944000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7673,19920729,39615,39615,39615,39615,339,13000000,2714000,107515000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7672,19920730,38683,40547,38683,38683,557,22000000,2714000,104985000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7671,19920731,38916,39149,38916,39149,472,18000000,2714000,106250000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7670,19920801,38217,38217,38217,38217,304,12000000,2714000,103720000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7669,19920803,36353,38217,36353,37518,1317,49000000,2714000,101823000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7668,19920804,37052,37751,37052,37285,339,13000000,2714000,101191000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7667,19920805,36819,36819,36120,36120,197,7000000,2714000,98029000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7666,19920806,36586,36819,34722,36819,1407,51000000,2714000,99926000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7665,19920807,37285,37285,37285,37285,429,16000000,2714000,101191000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7664,19920808,37285,37285,37285,37285,858,32000000,2714000,101191000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7663,19920810,37285,38450,37052,38450,592,22000000,2714000,104353000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7662,19920811,38450,38450,37285,37285,107,4000000,2714000,101191000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7661,19920812,37285,37285,37285,37285,55,2000000,2714000,101191000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7660,19920813,37052,37052,36353,37052,270,10000000,2714000,100559000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7659,19920814,37052,37052,35887,35887,12,0,2714000,97397000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7658,19920817,34023,35188,34023,35188,1699,58000000,2714000,95500000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7657,19920818,34489,36586,34489,36353,1879,66000000,2714000,98662000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7656,19920819,36353,38217,36353,38217,1892,71000000,2714000,103720000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7655,19920820,38217,39615,38217,38217,3003,116000000,2714000,103720000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7654,19920821,38683,38683,36353,38450,317,12000000,2714000,104353000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7653,19920822,36586,38450,36586,38217,1437,55000000,2714000,103720000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7652,19920824,38916,39382,38217,39149,2008,78000000,2714000,106250000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7651,19920825,39615,41013,39615,41013,4111,167000000,2714000,111309000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7650,19920826,42412,42878,42179,42878,4535,194000000,2714000,116370000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7649,19920827,44276,44742,44276,44742,5149,230000000,2714000,121429000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7648,19920828,46606,46606,45441,46373,11676,544000000,2714000,125856000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7647,19920829,46373,48237,46373,48004,2892,138000000,2714000,130282000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7646,19920831,48470,50335,47771,50102,16645,826000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7645,19920901,50335,50335,48470,48470,68,3000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7644,19920902,46140,47771,46140,47771,2107,100000000,2714000,129650000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7643,19920903,48937,48937,46606,48937,6685,322000000,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7642,19920904,46606,48937,46606,48937,4613,224000000,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7641,19920905,47771,48937,47771,48937,8582,417000000,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7640,19920907,48937,50335,48937,50335,4377,219000000,2714000,136609000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7639,19920908,50102,50102,50102,50102,0,0,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7638,19920909,48470,48937,47771,47771,8264,402000000,2714000,129650000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7637,19920914,47771,48937,47771,48937,986,47000000,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7636,19920915,48937,48937,48937,48937,0,0,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7635,19920916,48704,48704,48704,48704,1287,63000000,2714000,132182000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7634,19920917,48470,48470,48470,48470,0,0,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7633,19920918,48470,48470,48470,48470,0,0,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7632,19920919,48004,48470,48004,48470,926,45000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7631,19920921,47771,48237,46373,46373,4248,204000000,2714000,125856000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7630,19920922,45907,46373,45907,46373,11504,533000000,2714000,125856000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7629,19920923,46606,47771,46606,47771,22958,1071000000,2714000,129650000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7628,19920924,47771,48470,46839,48470,12294,589000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7627,19920925,48470,48470,46839,46839,686,33000000,2714000,127121000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7626,19920926,46140,46606,45674,46606,832,38000000,2714000,126488000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7625,19920928,46606,46606,46606,46606,42,2000000,2714000,126488000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7624,19920929,47538,47538,47538,47538,42,2000000,2714000,129018000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7623,19920930,46606,47305,46606,47305,2930,138000000,2714000,128385000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7622,19921001,47072,47072,47072,47072,0,0,2714000,127753000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7621,19921002,47072,47072,47072,47072,0,0,2714000,127753000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7620,19921005,47072,47072,47072,47072,0,0,2714000,127753000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7619,19921006,46606,46606,46606,46606,0,0,2714000,126488000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7618,19921007,46606,47538,46606,47538,154,7000000,2714000,129018000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7617,19921008,48004,48470,47538,48470,16259,779000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7616,19921009,48004,48470,48004,48004,205,10000000,2714000,130282000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7615,19921010,47072,48004,46606,48004,115,6000000,2714000,130282000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7614,19921012,47305,47305,45674,45674,141,7000000,2714000,123959000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7613,19921013,44742,46373,44742,44975,94,4000000,2714000,122062000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7612,19921014,44975,46839,44975,46839,2252,104000000,2714000,127121000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7611,19921015,46839,48937,45674,48937,1536,74000000,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7610,19921016,47072,48704,46606,48704,673,32000000,2714000,132182000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7609,19921017,48704,48704,46373,46373,2098,102000000,2714000,125856000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7608,19921019,45441,48237,45441,48004,5527,261000000,2714000,130282000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7607,19921020,47771,47771,47072,47771,3042,145000000,2714000,129650000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7606,19921021,46606,50102,46606,50102,23507,1157000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7605,19921022,50568,51733,50102,51733,24013,1221000000,2714000,140403000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7604,19921023,51267,54063,51034,54063,16435,850000000,2714000,146726000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7603,19921024,52432,53597,51966,52432,6136,325000000,2714000,142300000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7602,19921026,52432,54762,52432,54762,25206,1365000000,2714000,148624000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7601,19921027,54995,55694,54995,54995,2304,127000000,2714000,149256000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7600,19921028,52665,54762,52665,54762,8,0,2714000,148624000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7599,19921029,52898,55927,52432,52898,42071,2283000000,2714000,143565000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7598,19921030,52898,52898,50568,52898,56863,2996000000,2714000,143565000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7597,19921031,53131,53131,51267,51267,121932,6367000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7596,19921102,48937,51733,48937,50102,1283,65000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7595,19921103,50102,51267,48937,50102,2506,123000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7594,19921104,48937,51267,48937,51267,4909,244000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7593,19921105,51267,51733,48937,51034,18752,965000000,2714000,138506000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7592,19921106,51267,51733,51034,51034,17581,901000000,2714000,138506000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7591,19921107,51267,52432,50568,50568,24142,1249000000,2714000,137241000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7590,19921109,49869,51500,49869,51267,19907,1011000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7589,19921110,51966,52432,51267,52199,29309,1528000000,2714000,141668000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7588,19921111,51966,51966,50102,50102,14834,767000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7587,19921112,50568,50568,48704,48704,17765,888000000,2714000,132182000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7586,19921113,48004,50102,48004,50102,3437,168000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7585,19921114,49403,50102,49403,50102,1956,98000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7584,19921116,50102,50102,48004,49869,68,3000000,2714000,135344000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7583,19921117,48937,51034,48937,48937,793,39000000,2714000,132815000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7582,19921118,48937,50102,48470,50102,7938,393000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7581,19921119,50568,50568,50568,50568,437,22000000,2714000,137241000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7580,19921120,50102,50102,48470,48470,6750,334000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7579,19921121,48470,49170,48470,48704,13109,638000000,2714000,132182000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7578,19921123,48937,50102,47771,47771,3239,158000000,2714000,129650000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7577,19921124,47538,48470,47538,48470,205,10000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7576,19921125,48470,48937,48470,48470,1416,69000000,2714000,131547000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7575,19921126,46606,49636,46606,49636,2476,122000000,2714000,134712000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7574,19921127,48937,48937,48704,48704,133,6000000,2714000,132182000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7573,19921128,49869,49869,49869,49869,4,0,2714000,135344000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7572,19921130,48937,51267,48937,50568,4591,232000000,2714000,137241000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7571,19921201,51267,52432,50568,51267,19611,1006000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7570,19921202,50102,51267,50102,50102,5763,291000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7569,19921203,50568,50568,48937,50568,15980,801000000,2714000,137241000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7568,19921204,50335,50568,49403,50102,2630,132000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7567,19921205,48937,48937,48237,48237,536,26000000,2714000,130915000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7566,19921207,46606,50568,46606,48237,291,14000000,2714000,130915000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7565,19921208,48004,48937,47538,47771,12908,614000000,2714000,129650000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7564,19921209,48937,48937,48004,48704,2579,125000000,2714000,132182000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7563,19921210,48704,50102,48704,50102,11856,588000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7562,19921211,50102,50102,49403,50102,7423,370000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7561,19921212,50801,50801,50801,50801,3862,196000000,2714000,137873000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7560,19921214,51267,51267,50102,51267,53370,2734000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7559,19921215,51267,51267,50102,50102,549,28000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7558,19921216,50102,51267,49636,50102,2943,147000000,2714000,135976000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7557,19921217,48937,51267,48937,51267,13388,673000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7556,19921219,53597,53597,51267,51267,6908,370000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7555,19921221,50102,51267,50102,51267,5544,284000000,2714000,139138000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7554,19921222,51267,52432,51267,52432,12264,630000000,2714000,142300000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7553,19921223,52665,52898,51267,52432,10200,533000000,2714000,142300000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7552,19921224,52432,52432,50335,50335,7552,394000000,2714000,136609000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7551,19921226,51267,51500,51034,51034,1793,92000000,2714000,138506000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7550,19921228,51034,52199,49869,49869,55438,2885000000,2714000,135344000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7549,19930104,50346,52254,50346,52254,4346,222000000,2650000,138473000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7548,19930105,50346,52254,50346,52254,2225,116000000,2650000,138473000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7547,19930106,52016,52016,51539,51539,2514,131000000,2650000,136578000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7546,19930107,51539,52493,51539,52016,6223,325000000,2650000,137842000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7545,19930108,51539,52493,51539,52016,3004,155000000,2650000,137842000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7544,19930109,52493,53686,52493,52493,11885,628000000,2650000,139106000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7543,19930111,52493,52970,52016,52970,3730,197000000,2650000,140370000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7542,19930112,52970,53925,52493,53686,18746,1000000000,2650000,142267000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7541,19930113,53686,56072,53686,55356,92278,5053000000,2650000,146693000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7540,19930114,55118,56072,53686,53686,7761,431000000,2650000,142267000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7539,19930115,52493,53686,52493,53448,8599,459000000,2650000,141637000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7538,19930116,53209,53686,53209,53209,7032,376000000,2650000,141003000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7537,19930118,53686,54163,53209,53209,9417,506000000,2650000,141003000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7536,19930119,53209,53448,53209,53448,3101,165000000,2650000,141637000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7535,19930120,53686,53686,52493,52493,586,31000000,2650000,139106000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7534,19930121,53209,53686,51539,51539,3113,166000000,2650000,136578000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7533,19930125,51777,53686,51777,53448,276,14000000,2650000,141637000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7532,19930126,53448,53448,51777,52970,1261,67000000,2650000,140370000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7531,19930127,52970,53448,52493,52493,4002,212000000,2650000,139106000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7530,19930128,52493,52970,51777,51777,1730,91000000,2650000,137209000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7529,19930129,53925,53925,51539,51539,632,33000000,2650000,136578000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7528,19930130,50823,52254,50823,50823,469,24000000,2650000,134680000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7527,19930201,51061,51300,50107,50107,909,46000000,2650000,132783000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7526,19930202,50346,51300,49391,51300,9857,494000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7525,19930203,51300,52016,51061,51061,1764,90000000,2650000,135311000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7524,19930204,51061,51061,50823,50823,1517,77000000,2650000,134680000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7523,19930205,50823,52016,50823,51777,3964,205000000,2650000,137209000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7522,19930206,51777,52254,51300,51300,2212,116000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7521,19930208,51300,52016,51300,51300,1923,99000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7520,19930209,51300,52016,51300,52016,1089,56000000,2650000,137842000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7519,19930210,50584,52016,50584,50823,276,14000000,2650000,134680000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7518,19930211,51061,51777,50823,51777,1647,84000000,2650000,137209000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7517,19930212,51539,51539,51300,51300,33,2000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7516,19930213,49391,51777,49391,51777,8,0,2650000,137209000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7515,19930215,51777,51777,50346,50346,356,18000000,2650000,133416000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7514,19930216,50584,51300,50584,51300,2380,120000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7513,19930217,49153,50584,49153,50584,50,2000000,2650000,134047000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7512,19930218,49391,49391,48914,48914,326,16000000,2650000,129622000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7511,19930219,48914,51300,48914,51300,6458,321000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7510,19930220,50823,52254,50823,51300,4798,249000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7509,19930222,51777,51777,51539,51539,255,13000000,2650000,136578000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7508,19930223,51539,51539,50107,51300,2564,132000000,2650000,135945000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7507,19930224,51300,51300,49868,50107,1190,60000000,2650000,132783000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7506,19930225,50107,50107,49153,49391,1869,93000000,2650000,130886000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7505,19930226,50107,50107,48914,48914,1102,54000000,2650000,129622000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7504,19930227,49391,49391,47960,47960,708,34000000,2650000,127094000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7503,19930302,47960,48914,47721,48437,549,26000000,2650000,128358000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7502,19930303,48437,48437,48437,48437,373,18000000,2650000,128358000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7501,19930304,46289,50107,46289,50107,3600,176000000,2650000,132783000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7500,19930305,49630,50107,49630,50107,2095,105000000,2650000,132783000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7499,19930306,47960,49630,47960,49630,339,16000000,2650000,131519000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7498,19930308,47244,49630,47244,49630,1357,65000000,2650000,131519000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7497,19930309,49630,49630,48198,48437,3633,178000000,2650000,128358000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7496,19930311,47721,47721,47244,47721,2393,114000000,2650000,126460000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7495,19930312,47960,48675,47482,47960,6424,308000000,2650000,127094000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
7494,19930313,47482,48914,47482,48914,653,31000000,2650000,129622000000,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
